"","Entity","Code","Year","nuclear_perc"
"3574","Belarus","BLR","2011",0
"3575","Belgium","BEL","2011",17.893238
"3576","Brazil","BRA","2011",1.2577685
"3577","Bulgaria","BGR","2011",19.216732
"3578","CIS (EI)","","2011",4.5258036
"3579","Canada","CAN","2011",6.3180885
"3580","Central America (EI)","","2011",0
"3581","Chile","CHL","2011",0
"3582","China","CHN","2011",0.7366331
"3583","Colombia","COL","2011",0
"3584","Croatia","HRV","2011",0
"3585","Czechia","CZE","2011",14.9149685
"3586","Denmark","DNK","2011",0
"3587","Eastern Africa (EI)","","2011",0
"3588","Ecuador","ECU","2011",0
"3589","Egypt","EGY","2011",0
"3590","Estonia","EST","2011",0
"3591","Europe","","2011",10.107929
"3592","Europe (EI)","","2011",11.15001
"3593","European Union (27)","","2011",12.491564
"3594","Finland","FIN","2011",17.541145
"3595","France","FRA","2011",40.63009
"3596","Germany","DEU","2011",7.702846
"3597","Greece","GRC","2011",0
"3598","High-income countries","","2011",8.462398
"3599","Hong Kong","HKG","2011",0
"3600","Hungary","HUN","2011",15.40885
"3601","India","IND","2011",1.2951791
"3602","Indonesia","IDN","2011",0
"3603","Iran","IRN","2011",0.011206368
"3604","Ireland","IRL","2011",0
"3605","Israel","ISR","2011",0
"3606","Italy","ITA","2011",0
"3607","Japan","JPN","2011",7.707873
"3608","Kazakhstan","KAZ","2011",0
"3609","Latvia","LVA","2011",0
"3610","Lithuania","LTU","2011",0
"3611","Lower-middle-income countries","","2011",2.0146239
"3612","Luxembourg","LUX","2011",0
"3613","Malaysia","MYS","2011",0
"3614","Mexico","MEX","2011",1.2030758
"3615","Middle Africa (EI)","","2011",0
"3616","Middle East (EI)","","2011",0.003342541
"3617","Morocco","MAR","2011",0
"3618","Netherlands","NLD","2011",0.98300713
"3619","New Zealand","NZL","2011",0
"3620","Non-OECD (EI)","","2011",1.6466696
"3621","North America","","2011",7.6131754
"3622","North America (EI)","","2011",7.7721453
"3623","North Macedonia","MKD","2011",0
"3624","Norway","NOR","2011",0
"3625","OECD (EI)","","2011",8.774518
"3626","Oceania","","2011",0
"3627","Oman","OMN","2011",0
"3628","Pakistan","PAK","2011",1.4094037
"3629","Peru","PER","2011",0
"3630","Philippines","PHL","2011",0
"3631","Poland","POL","2011",0
"3632","Portugal","PRT","2011",0
"3633","Romania","ROU","2011",7.609248
"3634","Russia","RUS","2011",5.6655126
"3635","Saudi Arabia","SAU","2011",0
"3636","Singapore","SGP","2011",0
"3637","Slovakia","SVK","2011",20.636158
"3638","Slovenia","SVN","2011",19.554651
"3639","South Africa","ZAF","2011",2.363673
"3640","South America","","2011",0.86542124
"3641","South Korea","KOR","2011",12.888484
"3642","South and Central America (EI)","","2011",0.75779676
"3643","Spain","ESP","2011",9.10959
"3644","Sweden","SWE","2011",26.042894
"3645","Switzerland","CHE","2011",21.450642
"3646","Taiwan","TWN","2011",8.576189
"3647","Thailand","THA","2011",0
"3648","Trinidad and Tobago","TTO","2011",0
"3649","Turkey","TUR","2011",0
"3650","Turkmenistan","TKM","2011",0
"3651","USSR","OWID_USS","2011",2.7346985
"3652","Ukraine","UKR","2011",16.19963
"3653","United Kingdom","GBR","2011",7.796809
"3654","United States","USA","2011",8.559101
"3655","Upper-middle-income countries","","2011",1.556114
"3656","Uzbekistan","UZB","2011",0
"3657","Venezuela","VEN","2011",0
"3658","Vietnam","VNM","2011",0
"3659","Western Africa (EI)","","2011",0
"3660","World","OWID_WRL","2011",4.8565083
"3661","Africa","","2012",0.73131156
"3662","Africa (EI)","","2012",0.73131156
"3663","Algeria","DZA","2012",0
"3664","Argentina","ARG","2012",1.7849432
"3665","Asia","","2012",1.307123
"3666","Asia Pacific (EI)","","2012",1.5197858
"3667","Australia","AUS","2012",0
"3668","Austria","AUT","2012",0
"3669","Azerbaijan","AZE","2012",0
"3670","Bangladesh","BGD","2012",0
"3671","Belarus","BLR","2012",0
"3672","Belgium","BEL","2012",15.47942
"3673","Brazil","BRA","2012",1.2439696
"3674","Bulgaria","BGR","2012",19.438833
"3675","CIS (EI)","","2012",4.5521765
"3676","Canada","CAN","2012",6.3459
"3677","Central America (EI)","","2012",0
"3678","Chile","CHL","2012",0
"3679","China","CHN","2012",0.7929398
"3680","Colombia","COL","2012",0
"3681","Croatia","HRV","2012",0
"3682","Czechia","CZE","2012",15.97545
"3683","Denmark","DNK","2012",0
"3684","Eastern Africa (EI)","","2012",0
"3685","Ecuador","ECU","2012",0
"3686","Egypt","EGY","2012",0
"3687","Estonia","EST","2012",0
"3688","Europe","","2012",9.887503
"3689","Europe (EI)","","2012",10.82486
"3690","European Union (27)","","2012",12.15635
"3691","Finland","FIN","2012",17.764927
"3692","France","FRA","2012",38.848984
"3693","Germany","DEU","2012",6.9564095
"3694","Greece","GRC","2012",0
"3695","High-income countries","","2012",7.7090845
"3696","Hong Kong","HKG","2012",0
"3697","Hungary","HUN","2012",16.54765
"3698","India","IND","2012",1.2559555
"3699","Indonesia","IDN","2012",0
"3700","Iran","IRN","2012",0.14932047
"3701","Ireland","IRL","2012",0
"3702","Israel","ISR","2012",0
"3703","Italy","ITA","2012",0
"3704","Japan","JPN","2012",0.8525487
"3705","Kazakhstan","KAZ","2012",0
"3706","Latvia","LVA","2012",0
"3707","Lithuania","LTU","2012",0
"3708","Lower-middle-income countries","","2012",1.9589301
"3709","Luxembourg","LUX","2012",0
"3710","Malaysia","MYS","2012",0
"3711","Mexico","MEX","2012",1.0301632
"3712","Middle Africa (EI)","","2012",0
"3713","Middle East (EI)","","2012",0.043309204
"3714","Morocco","MAR","2012",0
"3715","Netherlands","NLD","2012",0.940056
"3716","New Zealand","NZL","2012",0
"3717","Non-OECD (EI)","","2012",1.6300765
"3718","North America","","2012",7.5408297
"3719","North America (EI)","","2012",7.699344
"3720","North Macedonia","MKD","2012",0
"3721","Norway","NOR","2012",0
"3722","OECD (EI)","","2012",7.997168
"3723","Oceania","","2012",0
"3724","Oman","OMN","2012",0
"3725","Pakistan","PAK","2012",1.0386311
"3726","Peru","PER","2012",0
"3727","Philippines","PHL","2012",0
"3728","Poland","POL","2012",0
"3729","Portugal","PRT","2012",0
"3730","Romania","ROU","2012",7.6774397
"3731","Russia","RUS","2012",5.746724
"3732","Saudi Arabia","SAU","2012",0
"3733","Singapore","SGP","2012",0
"3734","Slovakia","SVK","2012",21.469774
"3735","Slovenia","SVN","2012",17.790213
"3736","South Africa","ZAF","2012",2.3981998
"3737","South America","","2012",0.84445316
"3738","South Korea","KOR","2012",12.297325
"3739","South and Central America (EI)","","2012",0.74235064
"3740","Spain","ESP","2012",9.694557
"3741","Sweden","SWE","2012",25.824463
"3742","Switzerland","CHE","2012",19.213709
"3743","Taiwan","TWN","2012",8.256611
"3744","Thailand","THA","2012",0
"3745","Trinidad and Tobago","TTO","2012",0
"3746","Turkey","TUR","2012",0
"3747","Turkmenistan","TKM","2012",0
"3748","USSR","OWID_USS","2012",2.7346985
"3749","Ukraine","UKR","2012",16.435675
"3750","United Kingdom","GBR","2012",7.784724
"3751","United States","USA","2012",8.50677
"3752","Upper-middle-income countries","","2012",1.5604868
"3753","Uzbekistan","UZB","2012",0
"3754","Venezuela","VEN","2012",0
"3755","Vietnam","VNM","2012",0
"3756","Western Africa (EI)","","2012",0
"3757","World","OWID_WRL","2012",4.4324
"3758","Africa","","2013",0.7691974
"3759","Africa (EI)","","2013",0.7691974
"3760","Algeria","DZA","2013",0
"3761","Argentina","ARG","2013",1.6540858
"3762","Asia","","2013",1.2811223
"3763","Asia Pacific (EI)","","2013",1.475608
"3764","Australia","AUS","2013",0
"3765","Austria","AUT","2013",0
"3766","Azerbaijan","AZE","2013",0
"3767","Bangladesh","BGD","2013",0
"3768","Belarus","BLR","2013",0
"3769","Belgium","BEL","2013",15.8885975
"3770","Brazil","BRA","2013",1.1631052
"3771","Bulgaria","BGR","2013",18.707655
"3772","CIS (EI)","","2013",4.4689126
"3773","Canada","CAN","2013",6.71771
"3774","Central America (EI)","","2013",0
"3775","Chile","CHL","2013",0
"3776","China","CHN","2013",0.8614058
"3777","Colombia","COL","2013",0
"3778","Croatia","HRV","2013",0
"3779","Czechia","CZE","2013",16.402435
"3780","Denmark","DNK","2013",0
"3781","Eastern Africa (EI)","","2013",0
"3782","Ecuador","ECU","2013",0
"3783","Egypt","EGY","2013",0
"3784","Estonia","EST","2013",0
"3785","Europe","","2013",9.794762
"3786","Europe (EI)","","2013",10.733094
"3787","European Union (27)","","2013",12.09531
"3788","Finland","FIN","2013",18.062222
"3789","France","FRA","2013",38.098328
"3790","Germany","DEU","2013",6.5772586
"3791","Greece","GRC","2013",0
"3792","High-income countries","","2013",7.6187944
"3793","Hong Kong","HKG","2013",0
"3794","Hungary","HUN","2013",16.886189
"3795","India","IND","2013",1.2144388
"3796","Indonesia","IDN","2013",0
"3797","Iran","IRN","2013",0.42029592
"3798","Ireland","IRL","2013",0
"3799","Israel","ISR","2013",0
"3800","Italy","ITA","2013",0
"3801","Japan","JPN","2013",0.69285876
"3802","Kazakhstan","KAZ","2013",0
"3803","Latvia","LVA","2013",0
"3804","Lithuania","LTU","2013",0
"3805","Lower-middle-income countries","","2013",1.8720925
"3806","Luxembourg","LUX","2013",0
"3807","Malaysia","MYS","2013",0
"3808","Mexico","MEX","2013",1.3769059
"3809","Middle Africa (EI)","","2013",0
"3810","Middle East (EI)","","2013",0.12258718
"3811","Morocco","MAR","2013",0
"3812","Netherlands","NLD","2013",0.7113152
"3813","New Zealand","NZL","2013",0
"3814","Non-OECD (EI)","","2013",1.6013255
"3815","North America","","2013",7.5780087
"3816","North America (EI)","","2013",7.731544
"3817","North Macedonia","MKD","2013",0
"3818","Norway","NOR","2013",0
"3819","OECD (EI)","","2013",7.9277287
"3820","Oceania","","2013",0
"3821","Oman","OMN","2013",0
"3822","Pakistan","PAK","2013",1.4830089
"3823","Peru","PER","2013",0
"3824","Philippines","PHL","2013",0
"3825","Poland","POL","2013",0
"3826","Portugal","PRT","2013",0
"3827","Romania","ROU","2013",8.288028
"3828","Russia","RUS","2013",5.6166124
"3829","Saudi Arabia","SAU","2013",0
"3830","Singapore","SGP","2013",0
"3831","Slovakia","SVK","2013",21.128086
"3832","Slovenia","SVN","2013",17.137259
"3833","South Africa","ZAF","2013",2.5816147
"3834","South America","","2013",0.7901463
"3835","South Korea","KOR","2013",11.24275
"3836","South and Central America (EI)","","2013",0.69694966
"3837","Spain","ESP","2013",9.361493
"3838","Sweden","SWE","2013",28.432932
"3839","Switzerland","CHE","2013",19.016615
"3840","Taiwan","TWN","2013",8.276569
"3841","Thailand","THA","2013",0
"3842","Trinidad and Tobago","TTO","2013",0
"3843","Turkey","TUR","2013",0
"3844","Turkmenistan","TKM","2013",0
"3845","USSR","OWID_USS","2013",2.7346985
"3846","Ukraine","UKR","2013",15.889421
"3847","United Kingdom","GBR","2013",7.7862406
"3848","United States","USA","2013",8.442717
"3849","Upper-middle-income countries","","2013",1.5608066
"3850","Uzbekistan","UZB","2013",0
"3851","Venezuela","VEN","2013",0
"3852","Vietnam","VNM","2013",0
"3853","Western Africa (EI)","","2013",0
"3854","World","OWID_WRL","2013",4.3645577
"3855","Africa","","2014",0.72766733
"3856","Africa (EI)","","2014",0.72766733
"3857","Algeria","DZA","2014",0
"3858","Argentina","ARG","2014",1.4629076
"3859","Asia","","2014",1.3350663
"3860","Asia Pacific (EI)","","2014",1.5435017
"3861","Australia","AUS","2014",0
"3862","Austria","AUT","2014",0
"3863","Azerbaijan","AZE","2014",0
"3864","Bangladesh","BGD","2014",0
"3865","Belarus","BLR","2014",0
"3866","Belgium","BEL","2014",13.461277
"3867","Brazil","BRA","2014",1.1215984
"3868","Bulgaria","BGR","2014",19.498186
"3869","CIS (EI)","","2014",4.6102605
"3870","Canada","CAN","2014",6.9104013
"3871","Central America (EI)","","2014",0
"3872","Chile","CHL","2014",0
"3873","China","CHN","2014",0.9971855
"3874","Colombia","COL","2014",0
"3875","Croatia","HRV","2014",0
"3876","Czechia","CZE","2014",16.425867
"3877","Denmark","DNK","2014",0
"3878","Eastern Africa (EI)","","2014",0
"3879","Ecuador","ECU","2014",0
"3880","Egypt","EGY","2014",0
"3881","Estonia","EST","2014",0
"3882","Europe","","2014",10.158297
"3883","Europe (EI)","","2014",11.152692
"3884","European Union (27)","","2014",12.551271
"3885","Finland","FIN","2014",18.585579
"3886","France","FRA","2014",40.731968
"3887","Germany","DEU","2014",6.8050942
"3888","Greece","GRC","2014",0
"3889","High-income countries","","2014",7.6638713
"3890","Hong Kong","HKG","2014",0
"3891","Hungary","HUN","2014",17.073484
"3892","India","IND","2014",1.1776341
"3893","Indonesia","IDN","2014",0
"3894","Iran","IRN","2014",0.38376912
"3895","Ireland","IRL","2014",0
"3896","Israel","ISR","2014",0
"3897","Italy","ITA","2014",0
"3898","Japan","JPN","2014",0
"3899","Kazakhstan","KAZ","2014",0
"3900","Latvia","LVA","2014",0
"3901","Lithuania","LTU","2014",0
"3902","Lower-middle-income countries","","2014",1.8920202
"3903","Luxembourg","LUX","2014",0
"3904","Malaysia","MYS","2014",0
"3905","Mexico","MEX","2014",1.1293899
"3906","Middle Africa (EI)","","2014",0
"3907","Middle East (EI)","","2014",0.112384185
"3908","Morocco","MAR","2014",0
"3909","Netherlands","NLD","2014",1.0465018
"3910","New Zealand","NZL","2014",0
"3911","Non-OECD (EI)","","2014",1.6682869
"3912","North America","","2014",7.5536823
"3913","North America (EI)","","2014",7.705275
"3914","North Macedonia","MKD","2014",0
"3915","Norway","NOR","2014",0
"3916","OECD (EI)","","2014",7.995443
"3917","Oceania","","2014",0
"3918","Oman","OMN","2014",0
"3919","Pakistan","PAK","2014",1.5645962
"3920","Peru","PER","2014",0
"3921","Philippines","PHL","2014",0
"3922","Poland","POL","2014",0
"3923","Portugal","PRT","2014",0
"3924","Romania","ROU","2014",7.9768248
"3925","Russia","RUS","2014",5.8318477
"3926","Saudi Arabia","SAU","2014",0
"3927","Singapore","SGP","2014",0
"3928","Slovakia","SVK","2014",22.245934
"3929","Slovenia","SVN","2014",19.958302
"3930","South Africa","ZAF","2014",2.4807434
"3931","South America","","2014",0.74957716
"3932","South Korea","KOR","2014",12.485221
"3933","South and Central America (EI)","","2014",0.6613183
"3934","Spain","ESP","2014",9.57682
"3935","Sweden","SWE","2014",27.718548
"3936","Switzerland","CHE","2014",20.993479
"3937","Taiwan","TWN","2014",8.193089
"3938","Thailand","THA","2014",0
"3939","Trinidad and Tobago","TTO","2014",0
"3940","Turkey","TUR","2014",0
"3941","Turkmenistan","TKM","2014",0
"3942","USSR","OWID_USS","2014",2.7346985
"3943","Ukraine","UKR","2014",19.01567
"3944","United Kingdom","GBR","2014",7.3979197
"3945","United States","USA","2014",8.391277
"3946","Upper-middle-income countries","","2014",1.6465653
"3947","Uzbekistan","UZB","2014",0
"3948","Venezuela","VEN","2014",0
"3949","Vietnam","VNM","2014",0
"3950","Western Africa (EI)","","2014",0
"3951","World","OWID_WRL","2014",4.380688
"3952","Africa","","2015",0.6262352
"3953","Africa (EI)","","2015",0.6262352
"3954","Algeria","DZA","2015",0
"3955","Argentina","ARG","2015",1.8245771
"3956","Asia","","2015",1.4677062
"3957","Asia Pacific (EI)","","2015",1.7039726
"3958","Australia","AUS","2015",0
"3959","Austria","AUT","2015",0
"3960","Azerbaijan","AZE","2015",0
"3961","Bangladesh","BGD","2015",0
"3962","Belarus","BLR","2015",0
"3963","Belgium","BEL","2015",10.260129
"3964","Brazil","BRA","2015",1.0826259
"3965","Bulgaria","BGR","2015",17.692781
"3966","CIS (EI)","","2015",5.0784693
"3967","Canada","CAN","2015",6.476703
"3968","Central America (EI)","","2015",0
"3969","Chile","CHL","2015",0
"3970","China","CHN","2015",1.2604849
"3971","Colombia","COL","2015",0
"3972","Croatia","HRV","2015",0
"3973","Czechia","CZE","2015",14.735261
"3974","Denmark","DNK","2015",0
"3975","Eastern Africa (EI)","","2015",0
"3976","Ecuador","ECU","2015",0
"3977","Egypt","EGY","2015",0
"3978","Estonia","EST","2015",0
"3979","Europe","","2015",10.038084
"3980","Europe (EI)","","2015",10.7078495
"3981","European Union (27)","","2015",11.922729
"3982","Finland","FIN","2015",18.263952
"3983","France","FRA","2015",40.325798
"3984","Germany","DEU","2015",6.2734694
"3985","Greece","GRC","2015",0
"3986","High-income countries","","2015",7.4888935
"3987","Hong Kong","HKG","2015",0
"3988","Hungary","HUN","2015",16.299694
"3989","India","IND","2015",1.2495282
"3990","Indonesia","IDN","2015",0
"3991","Iran","IRN","2015",0.3289922
"3992","Ireland","IRL","2015",0
"3993","Israel","ISR","2015",0
"3994","Italy","ITA","2015",0
"3995","Japan","JPN","2015",0.22074503
"3996","Kazakhstan","KAZ","2015",0
"3997","Latvia","LVA","2015",0
"3998","Lithuania","LTU","2015",0
"3999","Lower-middle-income countries","","2015",1.8708136
"4000","Luxembourg","LUX","2015",0
"4001","Malaysia","MYS","2015",0
"4002","Mexico","MEX","2015",1.3580358
"4003","Middle Africa (EI)","","2015",0
"4004","Middle East (EI)","","2015",0.093024604
"4005","Morocco","MAR","2015",0
"4006","Netherlands","NLD","2015",1.0190763
"4007","New Zealand","NZL","2015",0
"4008","Non-OECD (EI)","","2015",1.7796977
"4009","North America","","2015",7.5359235
"4010","North America (EI)","","2015",7.6902537
"4011","North Macedonia","MKD","2015",0
"4012","Norway","NOR","2015",0
"4013","OECD (EI)","","2015",7.8733287
"4014","Oceania","","2015",0
"4015","Oman","OMN","2015",0
"4016","Pakistan","PAK","2015",1.3636009
"4017","Peru","PER","2015",0
"4018","Philippines","PHL","2015",0
"4019","Poland","POL","2015",0
"4020","Portugal","PRT","2015",0
"4021","Romania","ROU","2015",7.864704
"4022","Russia","RUS","2015",6.3693814
"4023","Saudi Arabia","SAU","2015",0
"4024","Singapore","SGP","2015",0
"4025","Slovakia","SVK","2015",21.38903
"4026","Slovenia","SVN","2015",19.505402
"4027","South Africa","ZAF","2015",2.2322567
"4028","South America","","2015",0.7818798
"4029","South Korea","KOR","2015",12.847553
"4030","South and Central America (EI)","","2015",0.6858442
"4031","Spain","ESP","2015",9.402487
"4032","Sweden","SWE","2015",23.144373
"4033","Switzerland","CHE","2015",17.882414
"4034","Taiwan","TWN","2015",7.013815
"4035","Thailand","THA","2015",0
"4036","Trinidad and Tobago","TTO","2015",0
"4037","Turkey","TUR","2015",0
"4038","Turkmenistan","TKM","2015",0
"4039","USSR","OWID_USS","2015",2.7346985
"4040","Ukraine","UKR","2015",22.56746
"4041","United Kingdom","GBR","2015",7.988
"4042","United States","USA","2015",8.422184
"4043","Upper-middle-income countries","","2015",1.8623492
"4044","Uzbekistan","UZB","2015",0
"4045","Venezuela","VEN","2015",0
"4046","Vietnam","VNM","2015",0
"4047","Western Africa (EI)","","2015",0
"4048","World","OWID_WRL","2015",4.376802
"4049","Africa","","2016",0.7448549
"4050","Africa (EI)","","2016",0.7448549
"4051","Algeria","DZA","2016",0
"4052","Argentina","ARG","2016",2.1445594
"4053","Asia","","2016",1.602
"4054","Asia Pacific (EI)","","2016",1.8600382
"4055","Australia","AUS","2016",0
"4056","Austria","AUT","2016",0
"4057","Azerbaijan","AZE","2016",0
"4058","Bangladesh","BGD","2016",0
"4059","Belarus","BLR","2016",0
"4060","Belgium","BEL","2016",15.758331
"4061","Brazil","BRA","2016",1.1873993
"4062","Bulgaria","BGR","2016",19.016075
"4063","CIS (EI)","","2016",4.9585233
"4064","Canada","CAN","2016",6.502761
"4065","Central America (EI)","","2016",0
"4066","Chile","CHL","2016",0
"4067","China","CHN","2016",1.5523111
"4068","Colombia","COL","2016",0
"4069","Croatia","HRV","2016",0
"4070","Czechia","CZE","2016",13.334242
"4071","Denmark","DNK","2016",0
"4072","Eastern Africa (EI)","","2016",0
"4073","Ecuador","ECU","2016",0
"4074","Egypt","EGY","2016",0
"4075","Estonia","EST","2016",0
"4076","Europe","","2016",9.63806
"4077","Europe (EI)","","2016",10.223584
"4078","European Union (27)","","2016",11.443269
"4079","Finland","FIN","2016",17.841534
"4080","France","FRA","2016",37.59569
"4081","Germany","DEU","2016",5.6576023
"4082","Greece","GRC","2016",0
"4083","High-income countries","","2016",7.3873615
"4084","Hong Kong","HKG","2016",0
"4085","Hungary","HUN","2016",16.141422
"4086","India","IND","2016",1.1759923
"4087","Indonesia","IDN","2016",0
"4088","Iran","IRN","2016",0.57772875
"4089","Ireland","IRL","2016",0
"4090","Israel","ISR","2016",0
"4091","Italy","ITA","2016",0
"4092","Japan","JPN","2016",0.86855495
"4093","Kazakhstan","KAZ","2016",0
"4094","Latvia","LVA","2016",0
"4095","Lithuania","LTU","2016",0
"4096","Lower-middle-income countries","","2016",1.7437912
"4097","Luxembourg","LUX","2016",0
"4098","Malaysia","MYS","2016",0
"4099","Mexico","MEX","2016",1.2049557
"4100","Middle Africa (EI)","","2016",0
"4101","Middle East (EI)","","2016",0.16541027
"4102","Morocco","MAR","2016",0
"4103","Netherlands","NLD","2016",0.97482234
"4104","New Zealand","NZL","2016",0
"4105","Non-OECD (EI)","","2016",1.8545383
"4106","North America","","2016",7.5600743
"4107","North America (EI)","","2016",7.712566
"4108","North Macedonia","MKD","2016",0
"4109","Norway","NOR","2016",0
"4110","OECD (EI)","","2016",7.7808776
"4111","Oceania","","2016",0
"4112","Oman","OMN","2016",0
"4113","Pakistan","PAK","2016",1.5286893
"4114","Peru","PER","2016",0
"4115","Philippines","PHL","2016",0
"4116","Poland","POL","2016",0
"4117","Portugal","PRT","2016",0
"4118","Romania","ROU","2016",7.578304
"4119","Russia","RUS","2016",6.241207
"4120","Saudi Arabia","SAU","2016",0
"4121","Singapore","SGP","2016",0
"4122","Slovakia","SVK","2016",20.54335
"4123","Slovenia","SVN","2016",18.356403
"4124","South Africa","ZAF","2016",2.6075351
"4125","South America","","2016",0.8726579
"4126","South Korea","KOR","2016",12.194593
"4127","South and Central America (EI)","","2016",0.7638072
"4128","Spain","ESP","2016",9.470892
"4129","Sweden","SWE","2016",26.233173
"4130","Switzerland","CHE","2016",17.308914
"4131","Taiwan","TWN","2016",6.0126147
"4132","Thailand","THA","2016",0
"4133","Trinidad and Tobago","TTO","2016",0
"4134","Turkey","TUR","2016",0
"4135","Turkmenistan","TKM","2016",0
"4136","USSR","OWID_USS","2016",2.7346985
"4137","Ukraine","UKR","2016",19.804886
"4138","United Kingdom","GBR","2016",8.182738
"4139","United States","USA","2016",8.469645
"4140","Upper-middle-income countries","","2016",2.036904
"4141","Uzbekistan","UZB","2016",0
"4142","Venezuela","VEN","2016",0
"4143","Vietnam","VNM","2016",0
"4144","Western Africa (EI)","","2016",0
"4145","World","OWID_WRL","2016",4.363111
"4146","Africa","","2017",0.681836
"4147","Africa (EI)","","2017",0.681836
"4148","Algeria","DZA","2017",0
"4149","Argentina","ARG","2017",1.5682224
"4150","Asia","","2017",1.6262618
"4151","Asia Pacific (EI)","","2017",1.8854167
"4152","Australia","AUS","2017",0
"4153","Austria","AUT","2017",0
"4154","Azerbaijan","AZE","2017",0
"4155","Bangladesh","BGD","2017",0
"4156","Belarus","BLR","2017",0
"4157","Belgium","BEL","2017",15.059978
"4158","Brazil","BRA","2017",1.1606776
"4159","Bulgaria","BGR","2017",18.196228
"4160","CIS (EI)","","2017",5.0345635
"4161","Canada","CAN","2017",6.359414
"4162","Central America (EI)","","2017",0
"4163","Chile","CHL","2017",0
"4164","China","CHN","2017",1.7287691
"4165","Colombia","COL","2017",0
"4166","Croatia","HRV","2017",0
"4167","Czechia","CZE","2017",14.752414
"4168","Denmark","DNK","2017",0
"4169","Eastern Africa (EI)","","2017",0
"4170","Ecuador","ECU","2017",0
"4171","Egypt","EGY","2017",0
"4172","Estonia","EST","2017",0
"4173","Europe","","2017",9.51613
"4174","Europe (EI)","","2017",9.985516
"4175","European Union (27)","","2017",11.092191
"4176","Finland","FIN","2017",17.542223
"4177","France","FRA","2017",37.200516
"4178","Germany","DEU","2017",5.0072136
"4179","Greece","GRC","2017",0
"4180","High-income countries","","2017",7.2055535
"4181","Hong Kong","HKG","2017",0
"4182","Hungary","HUN","2017",15.265671
"4183","India","IND","2017",1.1117682
"4184","Indonesia","IDN","2017",0
"4185","Iran","IRN","2017",0.59502804
"4186","Ireland","IRL","2017",0
"4187","Israel","ISR","2017",0
"4188","Italy","ITA","2017",0
"4189","Japan","JPN","2017",1.4029071
"4190","Kazakhstan","KAZ","2017",0
"4191","Latvia","LVA","2017",0
"4192","Lithuania","LTU","2017",0
"4193","Lower-middle-income countries","","2017",1.7707405
"4194","Luxembourg","LUX","2017",0
"4195","Malaysia","MYS","2017",0
"4196","Mexico","MEX","2017",1.2105576
"4197","Middle Africa (EI)","","2017",0
"4198","Middle East (EI)","","2017",0.1739522
"4199","Morocco","MAR","2017",0
"4200","Netherlands","NLD","2017",0.82645136
"4201","New Zealand","NZL","2017",0
"4202","Non-OECD (EI)","","2017",1.8946594
"4203","North America","","2017",7.466046
"4204","North America (EI)","","2017",7.6149025
"4205","North Macedonia","MKD","2017",0
"4206","Norway","NOR","2017",0
"4207","OECD (EI)","","2017",7.6053576
"4208","Oceania","","2017",0
"4209","Oman","OMN","2017",0
"4210","Pakistan","PAK","2017",2.2028542
"4211","Peru","PER","2017",0
"4212","Philippines","PHL","2017",0
"4213","Poland","POL","2017",0
"4214","Portugal","PRT","2017",0
"4215","Romania","ROU","2017",7.5556526
"4216","Russia","RUS","2017",6.371846
"4217","Saudi Arabia","SAU","2017",0
"4218","Singapore","SGP","2017",0
"4219","Slovakia","SVK","2017",19.791552
"4220","Slovenia","SVN","2017",19.855682
"4221","South Africa","ZAF","2017",2.4580448
"4222","South America","","2017",0.7767809
"4223","South Korea","KOR","2017",10.997494
"4224","South and Central America (EI)","","2017",0.6798546
"4225","Spain","ESP","2017",9.22849
"4226","Sweden","SWE","2017",26.30203
"4227","Switzerland","CHE","2017",16.543215
"4228","Taiwan","TWN","2017",4.2435265
"4229","Thailand","THA","2017",0
"4230","Trinidad and Tobago","TTO","2017",0
"4231","Turkey","TUR","2017",0
"4232","Turkmenistan","TKM","2017",0
"4233","USSR","OWID_USS","2017",2.7346985
"4234","Ukraine","UKR","2017",22.406898
"4235","United Kingdom","GBR","2017",7.973532
"4236","United States","USA","2017",8.380806
"4237","Upper-middle-income countries","","2017",2.1254418
"4238","Uzbekistan","UZB","2017",0
"4239","Venezuela","VEN","2017",0
"4240","Vietnam","VNM","2017",0
"4241","Western Africa (EI)","","2017",0
"4242","World","OWID_WRL","2017",4.286342
"4243","Africa","","2018",0.54103804
"4244","Africa (EI)","","2018",0.54103804
"4245","Algeria","DZA","2018",0
"4246","Argentina","ARG","2018",1.7724298
"4247","Asia","","2018",1.7435553
"4248","Asia Pacific (EI)","","2018",2.0172806
"4249","Australia","AUS","2018",0
"4250","Austria","AUT","2018",0
"4251","Azerbaijan","AZE","2018",0
"4252","Bangladesh","BGD","2018",0
"4253","Belarus","BLR","2018",0
"4254","Belgium","BEL","2018",10.165352
"4255","Brazil","BRA","2018",1.1448126
"4256","Bulgaria","BGR","2018",18.70933
"4257","CIS (EI)","","2018",4.8329883
"4258","Canada","CAN","2018",6.2305546
"4259","Central America (EI)","","2018",0
"4260","Chile","CHL","2018",0
"4261","China","CHN","2018",1.9495938
"4262","Colombia","COL","2018",0
"4263","Croatia","HRV","2018",0
"4264","Czechia","CZE","2018",15.534045
"4265","Denmark","DNK","2018",0
"4266","Eastern Africa (EI)","","2018",0
"4267","Ecuador","ECU","2018",0
"4268","Egypt","EGY","2018",0
"4269","Estonia","EST","2018",0
"4270","Europe","","2018",9.361412
"4271","Europe (EI)","","2018",9.921674
"4272","European Union (27)","","2018",11.074484
"4273","Finland","FIN","2018",17.33386
"4274","France","FRA","2018",37.638332
