"","Entity","Code","Year","sector","emissions","population","emissions_per_capita"
"3655","Sweden","SWE",1992,"Waste",3740000,8640277,0.432856492911049
"3656","Sweden","SWE",1992,"Industry",2510000,8640277,0.290499945777201
"3657","Sweden","SWE",1992,"ManufacturingAndConstruction",13610000,8640277,1.57518098088753
"3658","Sweden","SWE",1992,"Transport",20920000,8640277,2.42121867157731
"3659","Sweden","SWE",1992,"ElectricityAndHeat",11800000,8640277,1.36569695624342
"3660","Sweden","SWE",1992,"Buildings",9320000,8640277,1.07866912137192
"3661","Sweden","SWE",1992,"FugitiveEmissions",40000,8640277,0.0046294812076048
"3662","Sweden","SWE",1992,"OtherFuelCombustion",1480000,8640277,0.171290804681378
"3663","Sweden","SWE",1992,"AviationAndShipping",4050000,8640277,0.468734972269986
"3664","Sweden","SWE",1993,"Agriculture",8670000,8683403,0.99845648071384
"3665","Sweden","SWE",1993,"LandUseAndForestry",1870000,8683403,0.215353358585338
"3666","Sweden","SWE",1993,"Waste",3620000,8683403,0.416887250309585
"3667","Sweden","SWE",1993,"Industry",2560000,8683403,0.294815293036612
"3668","Sweden","SWE",1993,"ManufacturingAndConstruction",14710000,8683403,1.6940363127221
"3669","Sweden","SWE",1993,"Transport",19990000,8683403,2.30209285461011
"3670","Sweden","SWE",1993,"ElectricityAndHeat",12050000,8683403,1.38770479730124
"3671","Sweden","SWE",1993,"Buildings",8800000,8683403,1.01342756981336
"3672","Sweden","SWE",1993,"FugitiveEmissions",50000,8683403,0.00575811119212134
"3673","Sweden","SWE",1993,"OtherFuelCombustion",1350000,8683403,0.155469002187276
"3674","Sweden","SWE",1993,"AviationAndShipping",4600000,8683403,0.529746229675163
"3675","Sweden","SWE",1994,"Agriculture",8590000,8723467,0.984700234436606
"3676","Sweden","SWE",1994,"LandUseAndForestry",1870000,8723467,0.214364311804011
"3677","Sweden","SWE",1994,"Waste",3480000,8723467,0.398923959934737
"3678","Sweden","SWE",1994,"Industry",2620000,8723467,0.300339303169256
"3679","Sweden","SWE",1994,"ManufacturingAndConstruction",1.5e+07,8723467,1.7194998273049
"3680","Sweden","SWE",1994,"Transport",20720000,8723467,2.37520242811717
"3681","Sweden","SWE",1994,"ElectricityAndHeat",12610000,8723467,1.44552618815432
"3682","Sweden","SWE",1994,"Buildings",9230000,8723467,1.05806556040162
"3683","Sweden","SWE",1994,"FugitiveEmissions",50000,8723467,0.00573166609101634
"3684","Sweden","SWE",1994,"OtherFuelCombustion",1340000,8723467,0.153608651239238
"3685","Sweden","SWE",1994,"AviationAndShipping",5170000,8723467,0.592654273811089
"3686","Sweden","SWE",1995,"Agriculture",8300000,8758496,0.947651286248233
"3687","Sweden","SWE",1995,"LandUseAndForestry",1880000,8758496,0.214648725077913
"3688","Sweden","SWE",1995,"Waste",3480000,8758496,0.397328491101669
"3689","Sweden","SWE",1995,"Industry",2890000,8758496,0.329965327380409
"3690","Sweden","SWE",1995,"ManufacturingAndConstruction",15190000,8758496,1.73431602868803
"3691","Sweden","SWE",1995,"Transport",20920000,8758496,2.38853794076061
"3692","Sweden","SWE",1995,"ElectricityAndHeat",11910000,8758496,1.35982250833933
"3693","Sweden","SWE",1995,"Buildings",9110000,8758496,1.04013291779776
"3694","Sweden","SWE",1995,"FugitiveEmissions",50000,8758496,0.00570874268824237
"3695","Sweden","SWE",1995,"OtherFuelCombustion",1380000,8758496,0.157561298195489
"3696","Sweden","SWE",1995,"AviationAndShipping",5150000,8758496,0.588000496888964
"3697","Sweden","SWE",1996,"Agriculture",8450000,8785493,0.961812843058437
"3698","Sweden","SWE",1996,"LandUseAndForestry",1870000,8785493,0.212850889528909
"3699","Sweden","SWE",1996,"Waste",3440000,8785493,0.391554577529115
"3700","Sweden","SWE",1996,"Industry",2800000,8785493,0.318707214267885
"3701","Sweden","SWE",1996,"ManufacturingAndConstruction",15650000,8785493,1.78134567974728
"3702","Sweden","SWE",1996,"Transport",20670000,8785493,2.35274218532756
"3703","Sweden","SWE",1996,"ElectricityAndHeat",16420000,8785493,1.86899016367095
"3704","Sweden","SWE",1996,"Buildings",9910000,8785493,1.12799589049812
"3705","Sweden","SWE",1996,"FugitiveEmissions",50000,8785493,0.00569120025478365
"3706","Sweden","SWE",1996,"OtherFuelCombustion",1410000,8785493,0.160491847184899
"3707","Sweden","SWE",1996,"AviationAndShipping",5370000,8785493,0.611234907363764
"3708","Sweden","SWE",1997,"Agriculture",8430000,8807868,0.957098812107538
"3709","Sweden","SWE",1997,"LandUseAndForestry",1880000,8807868,0.213445523933828
"3710","Sweden","SWE",1997,"Waste",3410000,8807868,0.387153849262954
"3711","Sweden","SWE",1997,"Industry",2820000,8807868,0.320168285900742
"3712","Sweden","SWE",1997,"ManufacturingAndConstruction",14510000,8807868,1.64739071929779
"3713","Sweden","SWE",1997,"Transport",20900000,8807868,2.37287843096649
"3714","Sweden","SWE",1997,"ElectricityAndHeat",12170000,8807868,1.38171916291207
"3715","Sweden","SWE",1997,"Buildings",8890000,8807868,1.00932484455943
"3716","Sweden","SWE",1997,"FugitiveEmissions",50000,8807868,0.00567674265781458
"3717","Sweden","SWE",1997,"OtherFuelCombustion",1420000,8807868,0.161219491481934
"3718","Sweden","SWE",1997,"AviationAndShipping",6080000,8807868,0.690291907190253
"3719","Sweden","SWE",1998,"Agriculture",8190000,8828629,0.927663853583608
"3720","Sweden","SWE",1998,"LandUseAndForestry",1910000,8828629,0.216341631299718
"3721","Sweden","SWE",1998,"Waste",3350000,8828629,0.379447363797935
"3722","Sweden","SWE",1998,"Industry",2970000,8828629,0.336405573277572
"3723","Sweden","SWE",1998,"ManufacturingAndConstruction",14560000,8828629,1.64918018414864
"3724","Sweden","SWE",1998,"Transport",21190000,8828629,2.40014616085918
"3725","Sweden","SWE",1998,"ElectricityAndHeat",13100000,8828629,1.48380909425461
"3726","Sweden","SWE",1998,"Buildings",8300000,8828629,0.940123319260556
"3727","Sweden","SWE",1998,"FugitiveEmissions",50000,8828629,0.00566339348952142
"3728","Sweden","SWE",1998,"OtherFuelCombustion",1690000,8828629,0.191422699945824
"3729","Sweden","SWE",1998,"AviationAndShipping",6950000,8828629,0.787211695043477
"3730","Sweden","SWE",1999,"Agriculture",8070000,8848881,0.911979718113511
"3731","Sweden","SWE",1999,"LandUseAndForestry",1950000,8848881,0.220366846384306
"3732","Sweden","SWE",1999,"Waste",3220000,8848881,0.363887818132033
"3733","Sweden","SWE",1999,"Industry",3050000,8848881,0.344676349472888
"3734","Sweden","SWE",1999,"ManufacturingAndConstruction",14640000,8848881,1.65444647746986
"3735","Sweden","SWE",1999,"Transport",21640000,8848881,2.44550695166993
"3736","Sweden","SWE",1999,"ElectricityAndHeat",11910000,8848881,1.34593289253184
"3737","Sweden","SWE",1999,"Buildings",8170000,8848881,0.923280582030655
"3738","Sweden","SWE",1999,"FugitiveEmissions",50000,8848881,0.00565043195857194
"3739","Sweden","SWE",1999,"OtherFuelCombustion",1310000,8848881,0.148041317314585
"3740","Sweden","SWE",1999,"AviationAndShipping",6930000,8848881,0.78314986945807
"3741","Sweden","SWE",2000,"Agriculture",7980000,8871042,0.899556106261249
"3742","Sweden","SWE",2000,"LandUseAndForestry",2040000,8871042,0.229961711375056
"3743","Sweden","SWE",2000,"Waste",3120000,8871042,0.351706146808909
"3744","Sweden","SWE",2000,"Industry",3200000,8871042,0.360724253137343
"3745","Sweden","SWE",2000,"ManufacturingAndConstruction",14030000,8871042,1.58155039734904
"3746","Sweden","SWE",2000,"Transport",21790000,8871042,2.45630671120709
"3747","Sweden","SWE",2000,"ElectricityAndHeat",1e+07,8871042,1.1272632910542
"3748","Sweden","SWE",2000,"Buildings",6540000,8871042,0.737230192349444
"3749","Sweden","SWE",2000,"FugitiveEmissions",50000,8871042,0.00563631645527098
"3750","Sweden","SWE",2000,"OtherFuelCombustion",1260000,8871042,0.142035174672829
"3751","Sweden","SWE",2000,"AviationAndShipping",6470000,8871042,0.729339349312065
"3752","Sweden","SWE",2001,"Agriculture",7820000,8896748,0.878972856149236
"3753","Sweden","SWE",2001,"LandUseAndForestry",-11540000,8896748,-1.29710316623557
"3754","Sweden","SWE",2001,"Waste",3070000,8896748,0.345069906442219
"3755","Sweden","SWE",2001,"Industry",3160000,8896748,0.355185962331405
"3756","Sweden","SWE",2001,"ManufacturingAndConstruction",12520000,8896748,1.4072557748067
"3757","Sweden","SWE",2001,"Transport",21710000,8896748,2.44021748171354
"3758","Sweden","SWE",2001,"ElectricityAndHeat",10770000,8896748,1.21055468807254
"3759","Sweden","SWE",2001,"Buildings",6480000,8896748,0.728356024021361
"3760","Sweden","SWE",2001,"FugitiveEmissions",50000,8896748,0.00562003104954754
"3761","Sweden","SWE",2001,"OtherFuelCombustion",1230000,8896748,0.13825276381887
"3762","Sweden","SWE",2001,"AviationAndShipping",6620000,8896748,0.744092110960095
"3763","Sweden","SWE",2002,"Agriculture",7750000,8926011,0.868248986025224
"3764","Sweden","SWE",2002,"LandUseAndForestry",-11530000,8926011,-1.29173042695108
"3765","Sweden","SWE",2002,"Waste",2880000,8926011,0.322652526419696
"3766","Sweden","SWE",2002,"Industry",3190000,8926011,0.357382485860705
"3767","Sweden","SWE",2002,"ManufacturingAndConstruction",12910000,8926011,1.44633476252718
"3768","Sweden","SWE",2002,"Transport",21940000,8926011,2.4579848714056
"3769","Sweden","SWE",2002,"ElectricityAndHeat",11910000,8926011,1.33430263529812
"3770","Sweden","SWE",2002,"Buildings",6060000,8926011,0.678914691008111
"3771","Sweden","SWE",2002,"FugitiveEmissions",50000,8926011,0.00560160636145306
"3772","Sweden","SWE",2002,"OtherFuelCombustion",1490000,8926011,0.166927869571301
"3773","Sweden","SWE",2002,"AviationAndShipping",5470000,8926011,0.612815735942965
"3774","Sweden","SWE",2003,"Agriculture",7650000,8961506,0.853651160865149
"3775","Sweden","SWE",2003,"LandUseAndForestry",-11500000,8961506,-1.28326645097375
"3776","Sweden","SWE",2003,"Waste",2730000,8961506,0.304636296622465
"3777","Sweden","SWE",2003,"Industry",3140000,8961506,0.350387535309355
"3778","Sweden","SWE",2003,"ManufacturingAndConstruction",12540000,8961506,1.3993183734966
"3779","Sweden","SWE",2003,"Transport",22240000,8961506,2.4817257277962
"3780","Sweden","SWE",2003,"ElectricityAndHeat",13260000,8961506,1.47966201216626
"3781","Sweden","SWE",2003,"Buildings",6070000,8961506,0.67734150934006
"3782","Sweden","SWE",2003,"FugitiveEmissions",50000,8961506,0.0055794193520598
"3783","Sweden","SWE",2003,"OtherFuelCombustion",1500000,8961506,0.167382580561794
"3784","Sweden","SWE",2003,"AviationAndShipping",6740000,8961506,0.752105728657661
"3785","Sweden","SWE",2004,"Agriculture",7690000,9004263,0.854039914205083
"3786","Sweden","SWE",2004,"LandUseAndForestry",-11420000,9004263,-1.26828814307179
"3787","Sweden","SWE",2004,"Waste",2700000,9004263,0.299857967276167
"3788","Sweden","SWE",2004,"Industry",3290000,9004263,0.365382486051329
"3789","Sweden","SWE",2004,"ManufacturingAndConstruction",12600000,9004263,1.39933718062211
"3790","Sweden","SWE",2004,"Transport",22650000,9004263,2.51547516992784
"3791","Sweden","SWE",2004,"ElectricityAndHeat",12720000,9004263,1.41266420138994
"3792","Sweden","SWE",2004,"Buildings",4620000,9004263,0.513090299561441
"3793","Sweden","SWE",2004,"FugitiveEmissions",50000,9004263,0.00555292531992902
"3794","Sweden","SWE",2004,"OtherFuelCombustion",1350000,9004263,0.149928983638083
"3795","Sweden","SWE",2004,"AviationAndShipping",8010000,9004263,0.889578636252628
"3796","Sweden","SWE",2005,"Agriculture",7520000,9051739,0.83077958831999
"3797","Sweden","SWE",2005,"LandUseAndForestry",-11320000,9051739,-1.25058842284339
"3798","Sweden","SWE",2005,"Waste",2530000,9051739,0.279504302985316
"3799","Sweden","SWE",2005,"Industry",3400000,9051739,0.375618430889357
"3800","Sweden","SWE",2005,"ManufacturingAndConstruction",11090000,9051739,1.22517894075382
"3801","Sweden","SWE",2005,"Transport",21580000,9051739,2.38407227605657
"3802","Sweden","SWE",2005,"ElectricityAndHeat",11780000,9051739,1.30140738702254
"3803","Sweden","SWE",2005,"Buildings",4210000,9051739,0.465103998248292
"3804","Sweden","SWE",2005,"FugitiveEmissions",50000,9051739,0.00552380045425525
"3805","Sweden","SWE",2005,"OtherFuelCombustion",1800000,9051739,0.198856816353189
"3806","Sweden","SWE",2005,"AviationAndShipping",8150000,9051739,0.900379474043606
"3807","Sweden","SWE",2006,"Agriculture",7390000,9104724,0.811666559030235
"3808","Sweden","SWE",2006,"LandUseAndForestry",-11290000,9104724,-1.24001562265918
"3809","Sweden","SWE",2006,"Waste",2440000,9104724,0.267992747501187
"3810","Sweden","SWE",2006,"Industry",3500000,9104724,0.38441582633367
"3811","Sweden","SWE",2006,"ManufacturingAndConstruction",10180000,9104724,1.11810088916479
"3812","Sweden","SWE",2006,"Transport",21710000,9104724,2.38447645420114
"3813","Sweden","SWE",2006,"ElectricityAndHeat",12070000,9104724,1.32568543538497
"3814","Sweden","SWE",2006,"Buildings",3510000,9104724,0.385514157266052
"3815","Sweden","SWE",2006,"FugitiveEmissions",50000,9104724,0.00549165466190958
"3816","Sweden","SWE",2006,"OtherFuelCombustion",1590000,9104724,0.174634618248725
"3817","Sweden","SWE",2006,"AviationAndShipping",8710000,9104724,0.956646242104648
"3818","Sweden","SWE",2007,"Agriculture",7390000,9164274,0.806392301234119
"3819","Sweden","SWE",2007,"LandUseAndForestry",-11260000,9164274,-1.22868434531748
"3820","Sweden","SWE",2007,"Waste",2240000,9164274,0.244427436368664
"3821","Sweden","SWE",2007,"Industry",3230000,9164274,0.352455633692314
"3822","Sweden","SWE",2007,"ManufacturingAndConstruction",10220000,9164274,1.11520017843203
"3823","Sweden","SWE",2007,"Transport",21860000,9164274,2.38534989241919
"3824","Sweden","SWE",2007,"ElectricityAndHeat",10400000,9164274,1.13484166885451
"3825","Sweden","SWE",2007,"Buildings",3260000,9164274,0.355729215429395
"3826","Sweden","SWE",2007,"FugitiveEmissions",50000,9164274,0.00545596956180053
"3827","Sweden","SWE",2007,"OtherFuelCombustion",1690000,9164274,0.184411771188858
"3828","Sweden","SWE",2007,"AviationAndShipping",8650000,9164274,0.943882734191492
"3829","Sweden","SWE",2008,"Agriculture",7520000,9229282,0.814797944195442
"3830","Sweden","SWE",2008,"LandUseAndForestry",-11210000,9229282,-1.21461236096156
"3831","Sweden","SWE",2008,"Waste",1960000,9229282,0.212367549284982
"3832","Sweden","SWE",2008,"Industry",3220000,9229282,0.348889545253899
"3833","Sweden","SWE",2008,"ManufacturingAndConstruction",9720000,9229282,1.05316968318879
"3834","Sweden","SWE",2008,"Transport",21420000,9229282,2.32087393147159
"3835","Sweden","SWE",2008,"ElectricityAndHeat",10780000,9229282,1.1680215210674
"3836","Sweden","SWE",2008,"Buildings",2900000,9229282,0.314217292309413
"3837","Sweden","SWE",2008,"FugitiveEmissions",50000,9229282,0.00541753952257608
"3838","Sweden","SWE",2008,"OtherFuelCombustion",1570000,9229282,0.170110741008889
"3839","Sweden","SWE",2008,"AviationAndShipping",8930000,9229282,0.967572558732088
"3840","Sweden","SWE",2009,"Agriculture",7200000,9301413,0.774075938784785
"3841","Sweden","SWE",2009,"LandUseAndForestry",-11120000,9301413,-1.19551728323428
"3842","Sweden","SWE",2009,"Waste",1860000,9301413,0.199969617519403
"3843","Sweden","SWE",2009,"Industry",2810000,9301413,0.302104637220173
"3844","Sweden","SWE",2009,"ManufacturingAndConstruction",7240000,9301413,0.778376360666922
"3845","Sweden","SWE",2009,"Transport",20890000,9301413,2.24589532794641
"3846","Sweden","SWE",2009,"ElectricityAndHeat",11020000,9301413,1.18476622852893
"3847","Sweden","SWE",2009,"Buildings",2610000,9301413,0.280602527809484
"3848","Sweden","SWE",2009,"FugitiveEmissions",60000,9301413,0.00645063282320654
"3849","Sweden","SWE",2009,"OtherFuelCombustion",1490000,9301413,0.160190715109629
"3850","Sweden","SWE",2009,"AviationAndShipping",8990000,9301413,0.966519818010446
"3851","Sweden","SWE",2010,"Agriculture",7320000,9381722,0.780240557117339
"3852","Sweden","SWE",2010,"LandUseAndForestry",-10980000,9381722,-1.17036083567601
"3853","Sweden","SWE",2010,"Waste",1750000,9381722,0.186532920075867
"3854","Sweden","SWE",2010,"Industry",3010000,9381722,0.320836622530491
"3855","Sweden","SWE",2010,"ManufacturingAndConstruction",9320000,9381722,0.993421037204044
"3856","Sweden","SWE",2010,"Transport",21260000,9381722,2.26610850332167
"3857","Sweden","SWE",2010,"ElectricityAndHeat",13670000,9381722,1.45708858139263
"3858","Sweden","SWE",2010,"Buildings",2740000,9381722,0.292057257718786
"3859","Sweden","SWE",2010,"FugitiveEmissions",80000,9381722,0.00852721920346819
"3860","Sweden","SWE",2010,"OtherFuelCombustion",1550000,9381722,0.165214872067196
"3861","Sweden","SWE",2010,"AviationAndShipping",8400000,9381722,0.89535801636416
"3862","Sweden","SWE",2011,"Agriculture",7370000,9467384,0.778462139066082
"3863","Sweden","SWE",2011,"LandUseAndForestry",-22280000,9467384,-2.3533428030383
"3864","Sweden","SWE",2011,"Waste",1630000,9467384,0.172170052466447
"3865","Sweden","SWE",2011,"Industry",2750000,9467384,0.290470947412717
"3866","Sweden","SWE",2011,"ManufacturingAndConstruction",8980000,9467384,0.948519675551346
"3867","Sweden","SWE",2011,"Transport",20970000,9467384,2.21497300627079
"3868","Sweden","SWE",2011,"ElectricityAndHeat",10980000,9467384,1.15977127366969
"3869","Sweden","SWE",2011,"Buildings",2660000,9467384,0.280964625497392
"3870","Sweden","SWE",2011,"FugitiveEmissions",60000,9467384,0.00633754794355019
"3871","Sweden","SWE",2011,"OtherFuelCombustion",1460000,9467384,0.154213666626388
"3872","Sweden","SWE",2011,"AviationAndShipping",7780000,9467384,0.821768716680342
"3873","Sweden","SWE",2012,"Agriculture",7200000,9555984,0.753454589291903
"3874","Sweden","SWE",2012,"LandUseAndForestry",-22250000,9555984,-2.32838397385345
"3875","Sweden","SWE",2012,"Waste",1510000,9555984,0.15801617080983
"3876","Sweden","SWE",2012,"Industry",2730000,9555984,0.285684865106513
"3877","Sweden","SWE",2012,"ManufacturingAndConstruction",8250000,9555984,0.863333383563639
"3878","Sweden","SWE",2012,"Transport",19930000,9555984,2.08560416174828
"3879","Sweden","SWE",2012,"ElectricityAndHeat",10400000,9555984,1.08832329564386
"3880","Sweden","SWE",2012,"Buildings",2510000,9555984,0.262662641544816
"3881","Sweden","SWE",2012,"FugitiveEmissions",60000,9555984,0.00627878824409919
"3882","Sweden","SWE",2012,"OtherFuelCombustion",1460000,9555984,0.15278384727308
"3883","Sweden","SWE",2012,"AviationAndShipping",7570000,9555984,0.792173783463848
"3884","Sweden","SWE",2013,"Agriculture",7250000,9648935,0.751378260916878
"3885","Sweden","SWE",2013,"LandUseAndForestry",-22240000,9648935,-2.30491758935053
"3886","Sweden","SWE",2013,"Waste",1430000,9648935,0.148202884567053
"3887","Sweden","SWE",2013,"Industry",2570000,9648935,0.266350638697431
"3888","Sweden","SWE",2013,"ManufacturingAndConstruction",7790000,9648935,0.807342986557584
"3889","Sweden","SWE",2013,"Transport",19430000,9648935,2.01369373925723
"3890","Sweden","SWE",2013,"ElectricityAndHeat",10030000,9648935,1.0394929595857
"3891","Sweden","SWE",2013,"Buildings",2240000,9648935,0.232149973028111
"3892","Sweden","SWE",2013,"FugitiveEmissions",50000,9648935,0.00518191904080606
"3893","Sweden","SWE",2013,"OtherFuelCombustion",1460000,9648935,0.151312035991537
"3894","Sweden","SWE",2013,"AviationAndShipping",7540000,9648935,0.781433391353553
"3895","Sweden","SWE",2014,"Agriculture",7440000,9747507,0.763272085877958
"3896","Sweden","SWE",2014,"LandUseAndForestry",-22170000,9747507,-2.27442770751537
"3897","Sweden","SWE",2014,"Waste",1320000,9747507,0.135419241042864
"3898","Sweden","SWE",2014,"Industry",2600000,9747507,0.266734868720792
"3899","Sweden","SWE",2014,"ManufacturingAndConstruction",7330000,9747507,0.751987149124386
"3900","Sweden","SWE",2014,"Transport",18980000,9747507,1.94716454166178
"3901","Sweden","SWE",2014,"ElectricityAndHeat",9730000,9747507,0.998203951020502
"3902","Sweden","SWE",2014,"Buildings",2110000,9747507,0.216465605000335
"3903","Sweden","SWE",2014,"FugitiveEmissions",50000,9747507,0.00512951670616908
"3904","Sweden","SWE",2014,"OtherFuelCombustion",1340000,9747507,0.137471047725331
"3905","Sweden","SWE",2014,"AviationAndShipping",7710000,9747507,0.790971476091271
"3906","Sweden","SWE",2015,"Agriculture",7400000,9849344,0.751319072620471
"3907","Sweden","SWE",2015,"LandUseAndForestry",-22200000,9849344,-2.25395721786141
"3908","Sweden","SWE",2015,"Waste",1230000,9849344,0.124881413422051
"3909","Sweden","SWE",2015,"Industry",2670000,9849344,0.271084043769819
"3910","Sweden","SWE",2015,"ManufacturingAndConstruction",7550000,9849344,0.766548513281697
"3911","Sweden","SWE",2015,"Transport",19050000,9849344,1.93413896397567
"3912","Sweden","SWE",2015,"ElectricityAndHeat",9620000,9849344,0.976714794406612
"3913","Sweden","SWE",2015,"Buildings",2070000,9849344,0.210166281124916
"3914","Sweden","SWE",2015,"FugitiveEmissions",40000,9849344,0.00406118417632687
"3915","Sweden","SWE",2015,"OtherFuelCombustion",1220000,9849344,0.12386611737797
"3916","Sweden","SWE",2015,"AviationAndShipping",8040000,9849344,0.816298019441701
"3917","Sweden","SWE",2016,"Agriculture",7360000,9953322,0.739451612235593
"3918","Sweden","SWE",2016,"LandUseAndForestry",-16650000,9953322,-1.67280833474492
"3919","Sweden","SWE",2016,"Waste",1140000,9953322,0.114534624721274
"3920","Sweden","SWE",2016,"Industry",2690000,9953322,0.270261526754585
"3921","Sweden","SWE",2016,"ManufacturingAndConstruction",7210000,9953322,0.724381266877531
"3922","Sweden","SWE",2016,"Transport",18260000,9953322,1.83456337492146
"3923","Sweden","SWE",2016,"ElectricityAndHeat",10510000,9953322,1.0559288647549
"3924","Sweden","SWE",2016,"Buildings",1980000,9953322,0.198928558726423
"3925","Sweden","SWE",2016,"FugitiveEmissions",50000,9953322,0.00502344845268745
"3926","Sweden","SWE",2016,"OtherFuelCombustion",1190000,9953322,0.119558073173961
"3927","Sweden","SWE",2016,"AviationAndShipping",8880000,9953322,0.892164445197292
"3928","Sweden","SWE",2017,"Agriculture",7500000,10058191,0.74566092451416
"3929","Sweden","SWE",2017,"LandUseAndForestry",-16570000,10058191,-1.64741353589328
"3930","Sweden","SWE",2017,"Waste",1090000,10058191,0.108369387696058
"3931","Sweden","SWE",2017,"Industry",2550000,10058191,0.253524714334814
"3932","Sweden","SWE",2017,"ManufacturingAndConstruction",7260000,10058191,0.721799774929707
"3933","Sweden","SWE",2017,"Transport",18050000,10058191,1.79455729166408
"3934","Sweden","SWE",2017,"ElectricityAndHeat",10440000,10058191,1.03796000692371
"3935","Sweden","SWE",2017,"Buildings",1920000,10058191,0.190889196675625
"3936","Sweden","SWE",2017,"FugitiveEmissions",50000,10058191,0.0049710728300944
"3937","Sweden","SWE",2017,"OtherFuelCombustion",1130000,10058191,0.112346245960133
"3938","Sweden","SWE",2017,"AviationAndShipping",10170000,10058191,1.0111162136412
"3939","Sweden","SWE",2018,"Agriculture",7160000,10162300,0.704564911486573
"3940","Sweden","SWE",2018,"LandUseAndForestry",-16310000,10162300,-1.60495163496453
"3941","Sweden","SWE",2018,"Waste",1040000,10162300,0.102339037422631
"3942","Sweden","SWE",2018,"Industry",2600000,10162300,0.255847593556577
"3943","Sweden","SWE",2018,"ManufacturingAndConstruction",7270000,10162300,0.715389232752428
"3944","Sweden","SWE",2018,"Transport",17160000,10162300,1.68859411747341
"3945","Sweden","SWE",2018,"ElectricityAndHeat",9060000,10162300,0.891530460624071
"3946","Sweden","SWE",2018,"Buildings",1830000,10162300,0.180077344695591
"3947","Sweden","SWE",2018,"FugitiveEmissions",50000,10162300,0.00492014602993417
"3948","Sweden","SWE",2018,"OtherFuelCombustion",1030000,10162300,0.101355008216644
"3949","Sweden","SWE",2018,"AviationAndShipping",8510000,10162300,0.837408854294796
"3950","Sweden","SWE",2019,"Agriculture",7300000,10267922,0.710952030995171
"3951","Sweden","SWE",2019,"LandUseAndForestry",-16320000,10267922,-1.58941604737551
"3952","Sweden","SWE",2019,"Waste",990000,10267922,0.0964167822856465
"3953","Sweden","SWE",2019,"Industry",2270000,10267922,0.221076864432745
"3954","Sweden","SWE",2019,"ManufacturingAndConstruction",7410000,10267922,0.721665006804687
"3955","Sweden","SWE",2019,"Transport",17060000,10267922,1.6614851573668
"3956","Sweden","SWE",2019,"ElectricityAndHeat",8210000,10267922,0.799577558146624
"3957","Sweden","SWE",2019,"Buildings",1820000,10267922,0.177251054302906
"3958","Sweden","SWE",2019,"FugitiveEmissions",50000,10267922,0.00486953445887104
"3959","Sweden","SWE",2019,"OtherFuelCombustion",1080000,10267922,0.105181944311614
"3960","Sweden","SWE",2019,"AviationAndShipping",9170000,10267922,0.893072619756948
"3961","United Kingdom","GBR",1990,"Agriculture",64170000,57210444,1.12164834798346
"3962","United Kingdom","GBR",1990,"LandUseAndForestry",-12480000,57210444,-0.218141988200616
"3963","United Kingdom","GBR",1990,"Waste",65440000,57210444,1.14384709197502
"3964","United Kingdom","GBR",1990,"Industry",49390000,57210444,0.863303910034329
"3965","United Kingdom","GBR",1990,"ManufacturingAndConstruction",77200000,57210444,1.34940396547176
"3966","United Kingdom","GBR",1990,"Transport",118380000,57210444,2.06920260922988
"3967","United Kingdom","GBR",1990,"ElectricityAndHeat",2.49e+08,57210444,4.35235216842575
"3968","United Kingdom","GBR",1990,"Buildings",97190000,57210444,1.69881569176425
"3969","United Kingdom","GBR",1990,"FugitiveEmissions",11530000,57210444,0.201536628521883
"3970","United Kingdom","GBR",1990,"OtherFuelCombustion",14050000,57210444,0.245584529985469
"3971","United Kingdom","GBR",1990,"AviationAndShipping",27210000,57210444,0.475612459850862
"3972","United Kingdom","GBR",1991,"Agriculture",62650000,57359452,1.09223498160338
"3973","United Kingdom","GBR",1991,"LandUseAndForestry",-12480000,57359452,-0.21757530040559
"3974","United Kingdom","GBR",1991,"Waste",66040000,57359452,1.15133596464625
"3975","United Kingdom","GBR",1991,"Industry",48620000,57359452,0.84763710783011
"3976","United Kingdom","GBR",1991,"ManufacturingAndConstruction",79240000,57359452,1.38146368622908
"3977","United Kingdom","GBR",1991,"Transport",117750000,57359452,2.0528438800287
"3978","United Kingdom","GBR",1991,"ElectricityAndHeat",247300000,57359452,4.31140799601781
"3979","United Kingdom","GBR",1991,"Buildings",105630000,57359452,1.84154479021173
"3980","United Kingdom","GBR",1991,"FugitiveEmissions",11190000,57359452,0.195085545796358
"3981","United Kingdom","GBR",1991,"OtherFuelCombustion",16730000,57359452,0.291669453187942
"3982","United Kingdom","GBR",1991,"AviationAndShipping",25860000,57359452,0.450841127282736
"3983","United Kingdom","GBR",1992,"Agriculture",61820000,57509240,1.07495769375495
"3984","United Kingdom","GBR",1992,"LandUseAndForestry",-12480000,57509240,-0.217008605921414
"3985","United Kingdom","GBR",1992,"Waste",66230000,57509240,1.15164102325122
"3986","United Kingdom","GBR",1992,"Industry",43680000,57509240,0.759530120724948
"3987","United Kingdom","GBR",1992,"ManufacturingAndConstruction",70830000,57509240,1.23162816966456
"3988","United Kingdom","GBR",1992,"Transport",119250000,57509240,2.07357982821543
"3989","United Kingdom","GBR",1992,"ElectricityAndHeat",246770000,57509240,4.29096263487398
"3990","United Kingdom","GBR",1992,"Buildings",102780000,57509240,1.78719106703549
"3991","United Kingdom","GBR",1992,"FugitiveEmissions",11710000,57509240,0.203619453152224
"3992","United Kingdom","GBR",1992,"OtherFuelCombustion",14230000,57509240,0.247438498578663
